run_group,seed,strategy,status,match_rate,detail
wp5_misspec_mild,19,ppo_regime_only,skipped_snapshot_not_aligned,0.15451895043731778,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed19_ppo_regime_only_test.csv
wp5_misspec_mild,19,ppo_sigma_only,skipped_snapshot_not_aligned,0.15451895043731778,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed19_ppo_sigma_only_test.csv
wp5_misspec_mild,1,ppo_combined,skipped_snapshot_not_aligned,0.11786755518533944,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed1_ppo_combined_test.csv
wp5_misspec_mild,1,ppo_regime_only,skipped_snapshot_not_aligned,0.11786755518533944,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed1_ppo_regime_only_test.csv
wp5_misspec_mild,1,ppo_sigma_only,skipped_snapshot_not_aligned,0.11786755518533944,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed1_ppo_sigma_only_test.csv
wp5_misspec_mild,20,ppo_combined,accepted,1.0,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed20_ppo_combined_test.csv
wp5_misspec_mild,20,ppo_regime_only,accepted,1.0,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed20_ppo_regime_only_test.csv
wp5_misspec_mild,20,ppo_sigma_only,accepted,1.0,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed20_ppo_sigma_only_test.csv
wp5_misspec_mild,2,ppo_combined,skipped_snapshot_not_aligned,0.2140774677217826,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed2_ppo_combined_test.csv
wp5_misspec_mild,2,ppo_regime_only,skipped_snapshot_not_aligned,0.2140774677217826,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed2_ppo_regime_only_test.csv
wp5_misspec_mild,2,ppo_sigma_only,skipped_snapshot_not_aligned,0.2140774677217826,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed2_ppo_sigma_only_test.csv
wp5_misspec_mild,3,ppo_combined,skipped_snapshot_not_aligned,0.33277800916284883,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed3_ppo_combined_test.csv
wp5_misspec_mild,3,ppo_regime_only,skipped_snapshot_not_aligned,0.33277800916284883,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed3_ppo_regime_only_test.csv
wp5_misspec_mild,3,ppo_sigma_only,skipped_snapshot_not_aligned,0.33277800916284883,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed3_ppo_sigma_only_test.csv
wp5_misspec_mild,4,ppo_combined,skipped_snapshot_not_aligned,0.3965014577259475,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed4_ppo_combined_test.csv
wp5_misspec_mild,4,ppo_regime_only,skipped_snapshot_not_aligned,0.3965014577259475,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed4_ppo_regime_only_test.csv
