seed,condition,variant,sharpe_like,final_equity,fill_rate,inv_p99,train_seconds,eval_seconds
45,lagged,combined,0.9282534270263825,3.5289891376464197,0.269375,2.0,1130.8889751434326,0.8014829158782959
45,lagged,oracle_pure,0.5775480745181341,3.044567461169919,0.200625,3.0,1119.443467617035,0.7784667015075684
45,lagged,oracle_full,0.9977417647324038,3.7370483297322323,0.27125,2.0,1130.6622014045715,0.8085451126098633
45,coarsened,sigma_only,0.8831051428294099,3.8569184859918266,0.28125,2.0,1120.3244924545288,0.8016932010650635
45,coarsened,regime_only,0.8960085336733483,3.4827262402416466,0.255625,2.0,1100.4723706245422,0.7837715148925781
45,coarsened,combined,0.8453352086630346,3.114734766164787,0.2475,2.0,1055.410975933075,0.8160262107849121
45,coarsened,oracle_pure,0.5775480745181341,3.044567461169919,0.200625,3.0,1029.9807450771332,0.732342004776001
45,coarsened,oracle_full,0.8438279296326917,3.2296604251936856,0.2375,2.0,1008.2448794841766,0.7356472015380859
45,none,regime_only,0.8960085336733483,3.4827262402416466,0.255625,2.0,997.3156018257141,0.737889289855957
45,none,combined,0.8960085336733483,3.4827262402416466,0.255625,2.0,997.7712571620941,0.7334191799163818
45,none,oracle_pure,0.5775480745181341,3.044567461169919,0.200625,3.0,996.8678903579712,0.7424948215484619
45,none,oracle_full,0.5775480745181341,3.044567461169919,0.200625,3.0,996.1103467941284,0.7338459491729736
46,full,sigma_only,0.6186584082115776,2.19960892416573,0.24,1.0,1000.9681887626648,0.745476484298706
46,full,regime_only,0.4165412637196731,1.525684124780767,0.07875,1.0,998.3903968334198,0.733168363571167
46,full,combined,0.6912920796311068,3.0127943049472066,0.278125,2.0,1099.4917876720428,0.7705605030059814
46,full,oracle_pure,0.6264928172195976,2.633377405850908,0.229375,2.0,1125.742559671402,0.7946012020111084
46,full,oracle_full,0.7405164848893973,3.1693465692059846,0.27875,2.0,1277.77325797081,0.8809878826141357
46,noisy,sigma_only,0.7344008116780484,3.2844160250840133,0.281875,2.0,1221.2012407779694,0.7873096466064453
46,noisy,regime_only,0.4165412637196731,1.525684124780767,0.07875,1.0,1101.130175113678,0.7885832786560059
46,noisy,combined,0.6641221943750657,2.709307646436244,0.258125,2.0,1098.922999382019,0.757612943649292
46,noisy,oracle_pure,0.6264928172195976,2.633377405850908,0.229375,2.0,1010.4563505649567,0.73663330078125
46,noisy,oracle_full,-0.05961072432670652,-0.2977988462197345,0.005,2.0,1003.1070625782013,0.7511639595031738
46,lagged,sigma_only,0.7009987239497086,3.2079830649296497,0.275625,2.0,994.8046684265137,0.7368435859680176
46,lagged,regime_only,0.4165412637196731,1.525684124780767,0.07875,1.0,989.7195708751678,0.7289624214172363
46,lagged,combined,0.6122073473679753,2.549272932510135,0.245625,2.0,1012.2338483333588,0.7416608333587646
46,lagged,oracle_pure,0.6264928172195976,2.633377405850908,0.229375,2.0,1000.9158658981323,0.7396867275238037
46,lagged,oracle_full,0.7201756282119527,3.0331168973303733,0.255625,2.0,1035.786616563797,0.7902796268463135
46,coarsened,sigma_only,0.7319867774037254,3.0225846638605987,0.275625,2.0,1029.0898110866547,0.8116321563720703
46,coarsened,regime_only,0.4165412637196731,1.525684124780767,0.07875,1.0,1003.8180167675018,0.7380561828613281
46,coarsened,combined,0.7477382488383617,3.248224809961897,0.26375,2.0,1041.4249429702759,0.7490429878234863
46,coarsened,oracle_pure,0.6264928172195976,2.633377405850908,0.229375,2.0,1011.4751665592194,0.7489137649536133
46,coarsened,oracle_full,0.6543882315302462,2.0882361756117263,0.16875,1.0,1099.5535593032837,0.7655673027038574
46,none,regime_only,0.4165412637196731,1.525684124780767,0.07875,1.0,1040.019382238388,0.7545933723449707
46,none,combined,0.4165412637196731,1.525684124780767,0.07875,1.0,1021.9281234741211,0.7222716808319092
46,none,oracle_pure,0.6264928172195976,2.633377405850908,0.229375,2.0,982.6954643726349,0.7221369743347168
46,none,oracle_full,0.6264928172195976,2.633377405850908,0.229375,2.0,982.6121137142181,0.73545241355896
47,full,sigma_only,0.5741787624381834,2.8716519071205084,0.308125,3.0,986.3881666660309,0.7418713569641113
47,full,regime_only,0.5048509384061161,2.260336086776377,0.17875,2.0,985.2117731571198,0.7601501941680908
47,full,combined,0.5133930845381282,2.380354699391887,0.246875,2.0,995.8401510715485,0.7483391761779785
47,full,oracle_pure,0.30997354053992393,1.2496764751944625,0.158125,2.0,984.053314447403,0.7209768295288086
47,full,oracle_full,0.5798016812420825,2.2604688450601174,0.174375,2.0,996.2873454093933,0.7580611705780029
47,noisy,sigma_only,0.5556016245864972,2.1686445932499225,0.161875,2.0,985.1241571903229,0.7336726188659668
47,noisy,regime_only,0.5048509384061161,2.260336086776377,0.17875,2.0,985.1563279628754,0.752068281173706
47,noisy,combined,0.5860046149813106,2.6649993148858897,0.243125,3.0,986.8144934177399,0.7368490695953369
47,noisy,oracle_pure,0.30997354053992393,1.2496764751944625,0.158125,2.0,974.4089407920837,0.7157559394836426
47,noisy,oracle_full,0.5606092189341415,2.1779431478632603,0.17125,2.0,989.8526515960693,0.7387182712554932
47,lagged,sigma_only,0.5702601450617857,2.030861023676863,0.22625,1.0,977.531848192215,0.7263097763061523
